Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
6057,2018-01-07,Moema,-23.5489,-46.6388,20797,25,25,28,27,18,15,18,22,NORMAL,16567
6059,2018-01-16,Moema,-23.5489,-46.6388,19899,30,30,41,35,22,31,26,35,NORMAL,16576
6060,2018-01-17,Moema,-23.5489,-46.6388,18030,19,19,31,30,17,26,24,33,NORMAL,16577
6062,2019-04-28,Eucaliptos,-23.61,-46.6686,24729,18,18,65,29,19,16,43,29,NORMAL,16318
6063,2018-02-04,Moema,-23.5489,-46.6388,18717,30,30,32,23,31,14,35,1,NORMAL,16594
6067,2018-03-02,Moema,-23.5489,-46.6388,18748,8,8,13,35,10,9,3,7,NORMAL,16622
6071,2018-03-23,Moema,-23.5489,-46.6388,19730,64,64,56,19,11,24,37,12,NORMAL,16643
6075,,Eucaliptos,-23.61,-46.6686,22177,62,62,16,34,35,26,23,1,NORMAL,16260
6079,2019-03-16,Eucaliptos,-23.61,-46.6686,23631,86,86,52,33,16,13,43,27,NORMAL,16276
6080,2018-04-23,Moema,-23.5489,-46.6388,19513,35,35,38,9,17,36,19,20,NORMAL,16673
6083,2019-03-28,Eucaliptos,-23.61,-46.6686,22359,53,53,22,36,16,10,43,25,NORMAL,16288
6086,2019-08-27,Eucaliptos,-23.61,-46.6686,24197,86,86,27,19,33,8,32,40,NORMAL,16437
6090,2018-06-23,Moema,-23.5489,-46.6388,19698,37,37,14,26,33,33,23,31,NORMAL,16733
6092,2019-10-10,Eucaliptos,-23.61,-46.6686,22984,13,13,8,43,36,5,38,15,NORMAL,16480
6096,2019-11-09,Eucaliptos,-23.61,-46.6686,23070,4,4,15,41,14,1,23,25,REABASTECER,16509
6098,2019-07-04,Eucaliptos,-23.61,-46.6686,23586,67,67,61,19,8,6,27,24,REABASTECER,16384
6099,2019-07-05,Eucaliptos,-23.61,-46.6686,24085,59,59,56,18,3,43,24,22,NORMAL,16385
6102,2019-07-11,Eucaliptos,-23.61,-46.6686,22178,8,8,16,38,28,18,43,41,REABASTECER,16391
6110,2019-08-06,Eucaliptos,-23.61,-46.6686,22234,31,31,38,6,25,21,31,36,REABASTECER,16416
6112,2019-08-26,Eucaliptos,-23.61,-46.6686,22652,8,8,33,25,37,13,34,43,REABASTECER,16436
6116,2018-02-17,Moema,-23.5489,-46.6388,17653,75,75,65,36,29,8,24,28,NORMAL,16607
6121,2019-08-24,Hospital São Paulo,-23.5984,-46.6455,27464,64,64,55,8,10,3,21,21,REABASTECER,16890
6123,2018-03-07,Moema,-23.5489,-46.6388,18060,44,44,44,25,34,32,23,31,NORMAL,16627
6128,2019-09-21,Hospital São Paulo,-23.5984,-46.6455,25760,58,58,55,43,24,41,6,38,NORMAL,16917
6129,2019-09-22,Hospital São Paulo,-23.5984,-46.6455,24746,50,50,51,37,18,36,43,35,NORMAL,16918
6130,2019-11-17,Eucaliptos,-23.61,-46.6686,23378,10,10,23,17,18,26,33,30,NORMAL,16517
6131,2019-10-06,Hospital São Paulo,-23.5984,-46.6455,25106,86,86,34,23,13,41,23,21,NORMAL,16932
6135,2019-10-30,Hospital São Paulo,-23.5984,-46.6455,25647,86,86,65,39,9,7,19,5,NORMAL,16956
6139,2019-12-28,Eucaliptos,-23.61,-46.6686,22410,62,62,65,30,18,23,43,39,NORMAL,16558
6140,2018-01-04,Moema,-23.5489,-46.6388,18958,53,53,51,40,31,27,32,32,NORMAL,16564
6143,2019-12-09,Hospital São Paulo,-23.5984,-46.6455,23882,49,49,5,42,6,42,34,23,REABASTECER,16995
6145,2019-12-23,Hospital São Paulo,-23.5984,-46.6455,26645,86,86,46,9,38,34,23,7,REABASTECER,17009
6148,2018-01-06,Paraíso,-23.57677,-46.63933,73062,31,31,26,20,18,35,30,23,NORMAL,6
6149,2018-07-17,Moema,-23.5489,-46.6388,20090,65,65,65,36,12,16,5,33,REABASTECER,16757
6151,2018-03-06,Moema,-23.5489,-46.6388,19081,56,56,54,26,38,37,26,37,REABASTECER,16626
6152,2018-03-10,Moema,-23.5489,-46.6388,20025,13,13,24,8,26,23,12,20,NORMAL,16630
6153,2018-03-12,Moema,-23.5489,-46.6388,18815,86,86,9,3,19,18,43,12,NORMAL,16632
6155,2018-03-29,Moema,-23.5489,-46.6388,17875,86,86,4,37,32,15,16,29,REABASTECER,16649
6157,2018-04-07,Moema,-23.5489,-46.6388,17297,6,6,21,19,43,36,28,37,REABASTECER,16657
6159,2018-09-07,Moema,-23.5489,-46.6388,18474,73,73,65,33,33,26,28,37,REABASTECER,16807
6165,2018-10-02,Moema,-23.5489,-46.6388,18524,86,86,28,26,7,30,16,18,NORMAL,16832
6168,2018-06-03,Moema,-23.5489,-46.6388,19404,63,63,16,43,23,8,11,37,NORMAL,16713
6169,2018-11-02,Moema,-23.5489,-46.6388,18685,52,52,31,12,23,36,23,43,NORMAL,16862
6170,2018-11-04,Moema,-23.5489,-46.6388,18441,28,28,15,7,18,31,13,35,NORMAL,16864
6171,2018-06-15,Moema,-23.5489,-46.6388,18809,28,28,65,11,19,18,8,32,REABASTECER,16725
6174,2018-11-07,Moema,-23.5489,-46.6388,17611,86,86,61,41,4,24,3,28,NORMAL,16867
6177,2018-11-24,Moema,-23.5489,-46.6388,19219,86,86,56,33,26,8,24,43,NORMAL,16884
6182,2018-06-14,Paraíso,-23.57677,-46.63933,73739,44,44,36,25,16,29,43,22,NORMAL,164
6183,2019-09-14,Hospital São Paulo,-23.5984,-46.6455,26690,35,35,33,27,10,23,30,21,NORMAL,16910
6184,2018-07-01,Paraíso,-23.57677,-46.63933,73974,40,40,49,37,43,19,19,37,NORMAL,181
6186,2019-10-08,Hospital São Paulo,-23.5984,-46.6455,27656,62,62,19,19,5,29,14,15,REABASTECER,16934
6189,2019-10-28,Hospital São Paulo,-23.5984,-46.6455,27206,22,22,14,43,19,16,25,13,NORMAL,16954
6191,2019-11-03,Hospital São Paulo,-23.5984,-46.6455,24266,55,55,43,31,43,39,7,38,NORMAL,16959
6193,2018-08-19,Paraíso,-23.57677,-46.63933,74046,1,1,55,2,17,34,39,26,REABASTECER,229
6194,2018-10-06,Moema,-23.5489,-46.6388,17129,49,49,4,11,33,26,43,3,NORMAL,16836
6195,2019-11-23,Hospital São Paulo,-23.5984,-46.6455,26030,27,27,41,20,41,8,9,38,NORMAL,16979
6201,2018-01-02,Paraíso,-23.57677,-46.63933,73302,73,73,58,38,37,42,41,39,NORMAL,2
6203,2018-01-24,Paraíso,-23.57677,-46.63933,70450,38,38,37,36,29,29,2,40,REABASTECER,24
6204,2019-09-19,Hospital São Paulo,-23.5984,-46.6455,24319,78,78,65,9,31,6,17,5,REABASTECER,16915
6205,2018-11-27,Paraíso,-23.57677,-46.63933,73378,59,59,35,42,43,21,30,9,NORMAL,327
6206,2018-03-01,Paraíso,-23.57677,-46.63933,71731,11,11,31,15,12,16,15,29,NORMAL,61
6208,2018-03-04,Paraíso,-23.57677,-46.63933,72812,71,71,9,13,43,11,2,18,REABASTECER,64
6211,2018-03-26,Paraíso,-23.57677,-46.63933,70088,28,28,57,29,31,17,38,11,NORMAL,86
6218,2019-02-28,Paraíso,-23.57677,-46.63933,70495,51,51,18,27,2,3,13,37,REABASTECER,418
6222,2018-01-01,Paraíso,-23.57677,-46.63933,70277,86,86,65,43,43,43,43,43,NORMAL,1
6225,2018-01-17,Paraíso,-23.57677,-46.63933,71466,19,19,13,23,14,5,27,24,REABASTECER,17
6229,2018-02-07,Paraíso,-23.57677,-46.63933,73912,86,86,11,40,14,41,37,37,NORMAL,37
6231,2018-02-28,Paraíso,-23.57677,-46.63933,71913,41,41,55,22,26,25,27,43,NORMAL,58
6237,2018-08-24,Paraíso,-23.57677,-46.63933,73166,47,47,21,39,38,13,18,43,NORMAL,234
6238,2019-06-08,Paraíso,-23.57677,-46.63933,70913,43,43,51,12,37,11,30,15,REABASTECER,518
6241,2019-07-04,Paraíso,-23.57677,-46.63933,71391,34,34,56,12,23,6,3,38,REABASTECER,544
6242,2018-04-26,Paraíso,-23.57677,-46.63933,70802,73,73,47,32,35,22,12,9,NORMAL,116
6244,2018-05-01,Paraíso,-23.57677,-46.63933,70077,22,22,6,19,9,43,36,29,REABASTECER,121
6249,2018-06-17,Paraíso,-23.57677,-46.63933,71284,10,10,18,23,7,22,33,8,REABASTECER,167
6254,2019-10-06,Paraíso,-23.57677,-46.63933,70982,24,24,7,18,7,13,13,16,NORMAL,636
6255,2018-07-24,Paraíso,-23.57677,-46.63933,70994,86,86,28,31,36,36,12,29,NORMAL,204
6256,2019-01-08,Paraíso,-23.57677,-46.63933,70753,3,3,19,41,16,15,43,17,REABASTECER,368
6257,2019-01-09,Paraíso,-23.57677,-46.63933,73367,86,86,12,37,14,15,41,15,NORMAL,369
6259,2018-08-08,Paraíso,-23.57677,-46.63933,71493,31,31,65,27,21,37,39,22,NORMAL,218
6261,2018-08-11,Paraíso,-23.57677,-46.63933,71892,86,86,43,23,4,23,26,13,REABASTECER,221
6262,2018-08-13,Paraíso,-23.57677,-46.63933,71300,67,67,29,20,37,20,20,8,NORMAL,223
6263,2018-08-16,Paraíso,-23.57677,-46.63933,72262,33,33,15,12,26,2,7,40,REABASTECER,226
6266,2018-09-09,Paraíso,-23.57677,-46.63933,73554,67,67,54,43,20,27,43,38,NORMAL,249
6268,2019-02-26,Paraíso,-23.57677,-46.63933,72208,73,73,28,33,10,12,20,43,NORMAL,416
6273,2019-12-20,Paraíso,-23.57677,-46.63933,70379,35,35,4,17,10,23,26,8,REABASTECER,710
6274,2019-03-16,Paraíso,-23.57677,-46.63933,70381,58,58,23,9,22,40,34,12,NORMAL,436
6275,2018-10-10,Paraíso,-23.57677,-46.63933,73798,86,86,42,31,21,32,43,39,REABASTECER,280
6279,2018-11-04,Paraíso,-23.57677,-46.63933,71918,18,18,4,34,6,9,37,19,REABASTECER,304
6281,2018-02-04,Brigadeiro,-23.5683,-46.6482,46054,28,28,29,28,43,17,35,6,REABASTECER,754
6283,2018-02-15,Brigadeiro,-23.5683,-46.6482,48654,86,86,21,8,6,31,29,4,REABASTECER,765
6288,2018-12-24,Paraíso,-23.57677,-46.63933,72830,55,55,45,6,26,17,15,30,REABASTECER,354
6293,2018-03-22,Brigadeiro,-23.5683,-46.6482,46117,75,75,4,30,14,29,18,35,NORMAL,802
6296,2019-06-30,Paraíso,-23.57677,-46.63933,72867,76,76,17,26,43,20,22,8,NORMAL,540
6297,2019-07-02,Paraíso,-23.57677,-46.63933,70425,54,54,65,20,31,13,13,43,NORMAL,542
6300,2018-04-27,Brigadeiro,-23.5683,-46.6482,48010,73,73,7,43,31,14,3,15,REABASTECER,837
6301,2019-07-22,Paraíso,-23.57677,-46.63933,73117,30,30,65,4,41,19,22,5,NORMAL,562
6302,2019-07-27,Paraíso,-23.57677,-46.63933,71340,65,65,30,32,20,37,7,26,NORMAL,567
6303,2019-08-03,Paraíso,-23.57677,-46.63933,72179,6,6,61,13,38,10,22,43,REABASTECER,573
6308,2019-03-13,Paraíso,-23.57677,-46.63933,71145,86,86,45,25,31,42,2,23,REABASTECER,433
6310,2019-03-18,Paraíso,-23.57677,-46.63933,72215,37,37,4,4,13,33,24,6,REABASTECER,438
6311,2018-06-23,Brigadeiro,-23.5683,-46.6482,49015,27,27,65,16,4,33,34,10,NORMAL,893
6314,2018-07-03,Brigadeiro,-23.5683,-46.6482,46912,16,16,65,19,8,4,40,17,REABASTECER,903
6315,2019-09-30,Paraíso,-23.57677,-46.63933,70268,86,86,49,43,28,29,43,38,NORMAL,630
6318,2019-04-19,Paraíso,-23.57677,-46.63933,70407,86,86,61,19,23,24,33,7,NORMAL,469
6319,2019-05-11,Paraíso,-23.57677,-46.63933,70409,55,55,27,38,16,1,24,41,REABASTECER,491
6320,2019-11-10,Paraíso,-23.57677,-46.63933,73988,12,12,21,10,21,10,10,23,REABASTECER,670
6322,2019-06-02,Paraíso,-23.57677,-46.63933,70534,20,20,26,26,15,24,15,37,NORMAL,512
6323,2018-09-28,Brigadeiro,-23.5683,-46.6482,47571,77,77,20,16,28,5,32,43,REABASTECER,988
6324,2019-12-23,Paraíso,-23.57677,-46.63933,71088,8,8,49,11,43,14,16,39,NORMAL,713
6326,2018-01-07,Brigadeiro,-23.5683,-46.6482,49333,27,27,18,20,22,20,21,19,NORMAL,727
6328,2019-07-19,Paraíso,-23.57677,-46.63933,70872,60,60,22,19,9,31,34,19,NORMAL,559
6331,2018-11-09,Brigadeiro,-23.5683,-46.6482,48244,26,26,58,17,37,39,29,19,NORMAL,1029
6332,2019-08-05,Paraíso,-23.57677,-46.63933,72104,79,79,47,8,32,7,14,35,REABASTECER,575
6333,2018-02-06,Brigadeiro,-23.5683,-46.6482,47590,10,10,18,23,34,8,27,37,REABASTECER,756
6334,2018-03-08,Brigadeiro,-23.5683,-46.6482,49511,35,35,57,24,41,32,23,1,REABASTECER,788
6336,2019-01-11,Brigadeiro,-23.5683,-46.6482,49695,35,35,28,33,11,21,43,36,NORMAL,1091
6337,2019-01-14,Brigadeiro,-23.5683,-46.6482,45942,9,9,3,27,43,13,30,22,REABASTECER,1094
6339,2019-01-30,Brigadeiro,-23.5683,-46.6482,47994,22,22,15,18,28,17,17,1,REABASTECER,1110
6342,2019-11-09,Paraíso,-23.57677,-46.63933,72868,22,22,27,14,23,13,12,26,NORMAL,669
6344,2019-11-15,Paraíso,-23.57677,-46.63933,70379,40,40,55,37,39,31,35,5,REABASTECER,675
6345,2019-11-16,Paraíso,-23.57677,-46.63933,71710,30,30,50,32,33,29,33,43,NORMAL,676
6350,2019-03-26,Brigadeiro,-23.5683,-46.6482,47086,75,75,24,14,14,43,39,3,REABASTECER,1166
6352,2018-07-12,Brigadeiro,-23.5683,-46.6482,46944,22,22,65,40,11,11,4,22,REABASTECER,912
6353,2018-01-16,Brigadeiro,-23.5683,-46.6482,48671,21,21,14,28,30,26,20,30,NORMAL,736
6355,2019-05-05,Brigadeiro,-23.5683,-46.6482,49749,42,42,10,2,21,10,19,16,NORMAL,1205
6356,2018-08-04,Brigadeiro,-23.5683,-46.6482,47017,77,77,57,8,11,43,41,6,NORMAL,934
6363,2018-09-18,Brigadeiro,-23.5683,-46.6482,48740,8,8,11,34,32,43,36,39,REABASTECER,978
6368,2018-04-09,Brigadeiro,-23.5683,-46.6482,48903,86,86,17,13,28,18,37,39,NORMAL,819
6371,2019-08-07,Brigadeiro,-23.5683,-46.6482,48916,19,19,14,10,28,23,39,25,NORMAL,1297
6373,2018-11-08,Brigadeiro,-23.5683,-46.6482,46140,39,39,65,19,40,41,35,23,REABASTECER,1028
6379,2018-05-20,Brigadeiro,-23.5683,-46.6482,48081,12,12,40,26,18,40,2,10,REABASTECER,860
6384,2018-06-08,Brigadeiro,-23.5683,-46.6482,47999,4,4,46,11,23,33,14,21,REABASTECER,878
6385,2019-10-14,Brigadeiro,-23.5683,-46.6482,47445,48,48,23,9,23,30,43,15,NORMAL,1364
6386,2018-06-30,Brigadeiro,-23.5683,-46.6482,47448,50,50,22,27,20,16,8,27,NORMAL,900
6390,2018-07-27,Brigadeiro,-23.5683,-46.6482,48330,54,54,39,34,39,19,23,39,NORMAL,927
6394,2019-11-29,Brigadeiro,-23.5683,-46.6482,46442,42,42,13,6,30,32,33,35,NORMAL,1409
6396,2019-12-09,Brigadeiro,-23.5683,-46.6482,46358,43,43,14,19,38,10,40,41,NORMAL,1419
6397,2018-08-25,Brigadeiro,-23.5683,-46.6482,49318,57,57,46,31,43,26,37,43,NORMAL,955
6400,2019-03-09,Brigadeiro,-23.5683,-46.6482,49618,62,62,65,22,40,31,27,24,NORMAL,1149
6401,2019-03-16,Brigadeiro,-23.5683,-46.6482,49151,86,86,14,2,14,43,39,37,REABASTECER,1156
6403,2019-03-25,Brigadeiro,-23.5683,-46.6482,47380,86,86,32,16,19,4,43,8,REABASTECER,1165
6405,2019-04-07,Brigadeiro,-23.5683,-46.6482,46012,57,57,14,19,13,12,6,43,REABASTECER,1177
6409,2018-10-26,Brigadeiro,-23.5683,-46.6482,47009,57,57,12,21,41,34,5,26,NORMAL,1016
6413,2019-06-03,Brigadeiro,-23.5683,-46.6482,48691,35,35,65,43,32,38,33,23,REABASTECER,1233
6414,2018-03-15,Trianon-Masp,-23.5634,-46.6544,42106,63,63,10,32,10,19,41,43,NORMAL,1515
6416,2019-06-13,Brigadeiro,-23.5683,-46.6482,49269,24,24,65,12,26,12,39,24,NORMAL,1243
6417,2018-03-23,Trianon-Masp,-23.5634,-46.6544,42606,63,63,20,17,25,5,10,43,REABASTECER,1523
6421,2019-07-04,Brigadeiro,-23.5683,-46.6482,49544,86,86,50,22,36,28,12,28,NORMAL,1264
6422,2018-04-17,Trianon-Masp,-23.5634,-46.6544,43779,75,75,51,27,33,33,43,34,NORMAL,1547
6426,2018-06-02,Trianon-Masp,-23.5634,-46.6544,45446,62,62,65,9,37,26,13,22,NORMAL,1592
6427,2018-06-03,Trianon-Masp,-23.5634,-46.6544,43061,51,51,55,3,32,26,11,18,NORMAL,1593
6429,2018-06-09,Trianon-Masp,-23.5634,-46.6544,42031,76,76,9,31,4,6,36,39,NORMAL,1599
6430,2018-06-12,Trianon-Masp,-23.5634,-46.6544,43095,48,48,54,26,39,41,21,29,NORMAL,1602
6431,2019-09-09,Brigadeiro,-23.5683,-46.6482,47438,45,45,65,31,22,7,11,22,NORMAL,1329
6432,2018-06-19,Trianon-Masp,-23.5634,-46.6544,41956,72,72,12,7,11,23,34,43,REABASTECER,1609
6438,2018-07-27,Trianon-Masp,-23.5634,-46.6544,42015,65,65,56,3,39,35,20,16,REABASTECER,1647
6439,2018-08-11,Trianon-Masp,-23.5634,-46.6544,45643,20,20,19,36,28,38,43,5,REABASTECER,1661
6441,2018-08-19,Trianon-Masp,-23.5634,-46.6544,43290,28,28,37,15,41,11,8,12,NORMAL,1669
6448,2019-12-05,Brigadeiro,-23.5683,-46.6482,47110,77,77,35,31,10,21,9,13,NORMAL,1415
6451,2019-12-30,Brigadeiro,-23.5683,-46.6482,46538,86,86,6,12,37,25,36,43,REABASTECER,1440
6453,2018-01-20,Trianon-Masp,-23.5634,-46.6544,42371,74,74,65,20,13,29,43,9,NORMAL,1460
6455,2018-02-09,Trianon-Masp,-23.5634,-46.6544,45513,63,63,65,12,27,9,43,18,NORMAL,1479
6456,2018-02-18,Trianon-Masp,-23.5634,-46.6544,44468,64,64,65,32,36,16,14,25,NORMAL,1488
6457,2018-11-30,Trianon-Masp,-23.5634,-46.6544,42138,67,67,4,11,8,7,10,13,NORMAL,1770
6459,2018-12-03,Trianon-Masp,-23.5634,-46.6544,43758,35,35,48,42,41,38,43,43,NORMAL,1773
6462,2019-08-23,Brigadeiro,-23.5683,-46.6482,48379,31,31,43,15,43,16,24,43,NORMAL,1313
6465,2018-12-29,Trianon-Masp,-23.5634,-46.6544,45605,39,39,65,5,11,8,34,23,NORMAL,1799
6467,2018-03-24,Trianon-Masp,-23.5634,-46.6544,42790,55,55,14,16,23,43,7,40,NORMAL,1524
6468,2019-01-14,Trianon-Masp,-23.5634,-46.6544,42660,68,68,23,43,40,2,15,9,REABASTECER,1814
6469,2019-01-17,Trianon-Masp,-23.5634,-46.6544,44500,40,40,65,33,27,36,4,39,NORMAL,1817
6473,2019-10-03,Brigadeiro,-23.5683,-46.6482,48472,74,74,35,37,19,17,43,19,NORMAL,1353
6479,2019-11-03,Brigadeiro,-23.5683,-46.6482,47903,31,31,16,43,35,18,14,23,NORMAL,1383
6482,2019-03-14,Trianon-Masp,-23.5634,-46.6544,43543,75,75,5,31,19,22,5,32,REABASTECER,1874
6483,2018-06-07,Trianon-Masp,-23.5634,-46.6544,41950,11,11,20,33,14,15,41,4,REABASTECER,1597
6484,2019-03-25,Trianon-Masp,-23.5634,-46.6544,44053,48,48,65,29,12,38,3,28,REABASTECER,1885
6485,2018-06-20,Trianon-Masp,-23.5634,-46.6544,43867,64,64,8,5,7,22,30,41,REABASTECER,1610
6493,2019-05-06,Trianon-Masp,-23.5634,-46.6544,42442,1,1,47,17,16,28,11,20,REABASTECER,1926
6494,2018-08-02,Trianon-Masp,-23.5634,-46.6544,42305,18,18,23,26,19,25,43,39,NORMAL,1652
6496,2018-02-05,Trianon-Masp,-23.5634,-46.6544,43215,17,17,29,20,43,31,20,34,NORMAL,1475
6498,2019-06-11,Trianon-Masp,-23.5634,-46.6544,42615,21,21,51,43,16,18,43,8,NORMAL,1961
6503,2018-10-24,Trianon-Masp,-23.5634,-46.6544,44196,62,62,59,27,28,26,10,39,NORMAL,1734
6504,2018-10-27,Trianon-Masp,-23.5634,-46.6544,43457,31,31,39,20,12,16,43,24,NORMAL,1737
6505,2018-04-18,Trianon-Masp,-23.5634,-46.6544,43516,67,67,41,27,27,33,41,28,NORMAL,1548
6509,2018-05-19,Trianon-Masp,-23.5634,-46.6544,45711,26,26,18,15,8,36,11,24,NORMAL,1579
6511,2018-12-25,Trianon-Masp,-23.5634,-46.6544,44605,78,78,29,16,31,21,5,35,REABASTECER,1795
6518,2019-02-03,Trianon-Masp,-23.5634,-46.6544,43431,52,52,33,38,10,42,29,26,REABASTECER,1833
6520,2019-11-22,Trianon-Masp,-23.5634,-46.6544,42959,17,17,52,28,43,14,28,18,NORMAL,2122
6522,2019-12-04,Trianon-Masp,-23.5634,-46.6544,45280,73,73,41,29,36,25,22,16,NORMAL,2134
6525,2019-03-04,Trianon-Masp,-23.5634,-46.6544,42092,79,79,6,25,18,10,37,28,NORMAL,1864
6528,2019-03-13,Trianon-Masp,-23.5634,-46.6544,42669,86,86,12,35,25,26,10,37,NORMAL,1873
6532,2018-09-15,Trianon-Masp,-23.5634,-46.6544,44363,24,24,47,20,27,14,36,32,NORMAL,1695
6535,2019-04-19,Trianon-Masp,-23.5634,-46.6544,45102,79,79,46,30,2,6,32,14,REABASTECER,1909
6540,2019-06-01,Trianon-Masp,-23.5634,-46.6544,42543,31,31,55,27,13,42,37,5,REABASTECER,1951
6544,2018-11-23,Trianon-Masp,-23.5634,-46.6544,42694,46,46,61,32,39,23,39,37,NORMAL,1763
6545,2019-06-23,Trianon-Masp,-23.5634,-46.6544,42756,77,77,37,39,43,9,38,7,NORMAL,1973
6546,2019-06-30,Trianon-Masp,-23.5634,-46.6544,42367,4,4,51,21,15,19,10,21,NORMAL,1980
6562,2018-07-13,Consolação,-23.5581,-46.6606,114892,78,78,19,27,7,13,34,33,NORMAL,2353
6567,2018-07-30,Consolação,-23.5581,-46.6606,113238,86,86,39,36,36,14,14,9,NORMAL,2370
6568,2019-03-18,Trianon-Masp,-23.5634,-46.6544,42789,36,36,50,19,43,17,30,18,NORMAL,1878
6569,2018-08-05,Consolação,-23.5581,-46.6606,112806,39,39,11,21,19,43,33,32,NORMAL,2375
6571,2019-04-01,Trianon-Masp,-23.5634,-46.6544,45177,79,79,28,10,31,21,22,43,NORMAL,1891
6573,2018-08-16,Consolação,-23.5581,-46.6606,111835,29,29,65,31,19,2,26,32,REABASTECER,2386
6577,2019-05-17,Trianon-Masp,-23.5634,-46.6544,44991,79,79,27,28,12,33,11,20,NORMAL,1937
6580,2018-01-04,Consolação,-23.5581,-46.6606,111744,56,56,43,35,33,42,32,33,NORMAL,2164
6581,2018-01-10,Consolação,-23.5581,-46.6606,112368,86,86,65,16,6,22,1,9,NORMAL,2170
6583,2018-01-22,Consolação,-23.5581,-46.6606,113648,56,56,41,18,43,34,33,1,REABASTECER,2182
6584,2018-01-25,Consolação,-23.5581,-46.6606,112207,28,28,28,15,34,23,17,33,NORMAL,2185
6588,2018-12-14,Consolação,-23.5581,-46.6606,114046,79,79,56,43,19,37,38,38,NORMAL,2504
6589,2019-07-30,Trianon-Masp,-23.5634,-46.6544,45167,64,64,46,23,22,20,20,30,NORMAL,2010
6590,2019-08-02,Trianon-Masp,-23.5634,-46.6544,42433,39,39,26,12,17,16,10,21,NORMAL,2012
6591,2018-12-21,Consolação,-23.5581,-46.6606,114484,8,8,1,22,27,7,7,16,REABASTECER,2511
6592,2018-03-07,Consolação,-23.5581,-46.6606,114128,39,39,7,29,40,14,11,13,REABASTECER,2227
6598,2018-04-05,Consolação,-23.5581,-46.6606,112069,10,10,12,11,9,15,28,32,REABASTECER,2255
6599,2018-04-07,Consolação,-23.5581,-46.6606,114697,78,78,65,7,43,11,20,24,NORMAL,2257
6602,2019-02-04,Consolação,-23.5581,-46.6606,113164,43,43,46,20,21,33,43,43,NORMAL,2554
6610,2019-11-18,Trianon-Masp,-23.5634,-46.6544,43401,55,55,12,43,19,21,6,35,NORMAL,2118
6612,2018-06-25,Consolação,-23.5581,-46.6606,114293,77,77,25,36,41,35,23,19,NORMAL,2335
6613,2019-04-13,Consolação,-23.5581,-46.6606,115253,65,65,28,18,25,28,8,29,NORMAL,2623
6619,2019-05-21,Consolação,-23.5581,-46.6606,115272,37,37,60,35,37,37,24,11,NORMAL,2661
6627,2018-09-12,Consolação,-23.5581,-46.6606,112396,31,31,16,43,43,11,23,8,NORMAL,2412
6629,2019-07-13,Consolação,-23.5581,-46.6606,115394,27,27,36,43,39,31,15,17,NORMAL,2713
6632,2018-10-12,Consolação,-23.5581,-46.6606,112469,86,86,65,24,8,11,30,19,NORMAL,2442
6642,2019-01-09,Consolação,-23.5581,-46.6606,111663,15,15,25,15,37,38,25,20,NORMAL,2529
6646,2019-11-14,Consolação,-23.5581,-46.6606,114226,32,32,59,6,5,13,24,20,REABASTECER,2834
6647,2019-02-01,Consolação,-23.5581,-46.6606,112556,67,67,8,26,33,39,18,12,NORMAL,2551
6650,2018-07-12,Consolação,-23.5581,-46.6606,112354,86,86,28,27,9,18,40,39,NORMAL,2352
6651,2019-02-28,Consolação,-23.5581,-46.6606,115246,73,73,65,29,20,37,29,38,NORMAL,2578
6654,2019-12-26,Consolação,-23.5581,-46.6606,113083,60,60,42,22,19,13,36,28,NORMAL,2876
6661,2018-08-27,Consolação,-23.5581,-46.6606,113377,86,86,60,43,15,10,36,28,NORMAL,2397
6662,2018-01-30,Tamanduateí,-23.5929,-46.5897,50731,77,77,7,13,16,36,41,14,REABASTECER,2910
6664,2018-02-03,Tamanduateí,-23.5929,-46.5897,50789,48,48,56,3,43,20,27,2,NORMAL,2913
6665,2018-02-07,Tamanduateí,-23.5929,-46.5897,51066,11,11,30,29,27,5,11,30,REABASTECER,2917
6670,2018-02-22,Tamanduateí,-23.5929,-46.5897,52197,41,41,41,29,12,8,33,10,NORMAL,2932
6672,2018-03-01,Tamanduateí,-23.5929,-46.5897,51601,36,36,46,41,19,23,32,17,NORMAL,2941
6677,2018-12-03,Consolação,-23.5581,-46.6606,115040,13,13,9,37,23,30,37,39,REABASTECER,2493
6679,2018-05-08,Tamanduateí,-23.5929,-46.5897,52813,7,7,65,21,2,38,29,7,REABASTECER,3008
6683,2018-05-20,Tamanduateí,-23.5929,-46.5897,52665,74,74,52,28,38,6,20,43,NORMAL,3020
6685,2018-05-26,Tamanduateí,-23.5929,-46.5897,50651,17,17,65,7,14,34,34,25,NORMAL,3026
6686,2018-06-03,Tamanduateí,-23.5929,-46.5897,51276,41,41,14,26,31,13,10,43,NORMAL,3033
6687,2018-06-04,Tamanduateí,-23.5929,-46.5897,51154,34,34,5,25,28,12,7,41,REABASTECER,3034
6688,2019-01-13,Consolação,-23.5581,-46.6606,111706,70,70,2,42,22,20,7,3,REABASTECER,2533
6690,2018-06-21,Tamanduateí,-23.5929,-46.5897,50838,44,44,14,24,43,6,20,11,REABASTECER,3051
6691,2018-06-22,Tamanduateí,-23.5929,-46.5897,50776,35,35,8,20,39,43,15,5,NORMAL,3052
6693,2019-02-05,Consolação,-23.5581,-46.6606,112470,32,32,36,14,16,28,39,38,NORMAL,2555
